packagecode,groupid,modelid,groupname,modelname,hardwareversion,networkprovider,mainfirmwaretype,mainfirmware,coprocfirmwaretype,coprocfirmware,mainsettingsname,mainsettingsid,coprocsettingname,plsign,isvalid,updatedby,updatedat,disable
1922,295,1374,HWY Rider,Bike_Honda_Dio_Default_2023_P_AT,P25V6,AIOT,,LAFMV2-4G_EC200UCN-P25V6-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V6_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,83E369DE976BB93117B3EB32535631BE678650EB3408040E3DC0B3B0FDA09491,13CCDFEE96BE597057F382CDBAF0184F5BE2ACC66E45E3A35405B2B0EE17F7E8,false,varashebkanthi@intellicar.in,1740470651027,false
1932,4155,1640,PointO,BMS_Inverted_51.6V_Inverted_JBD_500BD_2024_EV_AT,P25V1,AIRTEL,,LAFMV2-4G_EC200UCN-P25V1-F1V1-JAN_04_2023_12-S,,LAFC_CAN_P25V1_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,4053499604D880118DE551B6FD4EA859B4E2B5FE9CD63855706EA93B19D003DB,EFA24742D29549ED70A9FBDC10D199EDAE135FAA40BA66E243DAD0D110F8465A,false,varashebkanthi@intellicar.in,1740470651118,false
1951,2818,0,MBSI_PVT_LTD,____0__,P25V7_RA6M4,AIOT,,LAFMV2-4G_EC200UCN-P25V7_RA6M4-F1V7-APR_15_2024_19-IP-AIOT-EMCEMI_BETA,,LAFM_CAN_P30V2_RA6M4_APR_01_2024_16,,470855B023C431BEF84DE391B2E4B4713F162C135947E31C94F179968B68127A,5B1FC2E9CE2E3146200240365CF92D40B1171203DD95AE8F1D0BE8BC665E9D7F,4C4146435F43414E5F5241364D345F544154415F4A313933395F56315F305F30,false,varashebkanthi@intellicar.in,1740470651299,false
1961,2818,1307,MBSI_PVT_LTD,Bike_Suzuki_Access_Default_2023_P_AT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_FW_V2_4_0_HWV2_TEST_4,,0000000000000000000000000000000000000000000000000000000000000000,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470651390,false
1971,3060,1683,BikeBazaar,eBike_Quantum_Jinka_250_Bziness Pro_2024_EV_AT,P25V9,AIOT,,LAFMV2-4G_EC200UCN-P25V9-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V9_SEP_13_2024_14,,0000000000000000000000000000000000000000000000000000000000000000,B12534D4232EA5C4B070956B09601CBBC57CD0E4388A27B22C549E825AA00E3A,45026DE0BA1F49E556F2ABEC00F0800938D3F98F2A0AA15F35619703A18EA145,false,varashebkanthi@intellicar.in,1740470651482,false
1980,3024,1277,ZyppElectric,eBike_Fujiyama_SPECTRA_Default_2023_EV_AT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_FW_V2_4_0-Jun_13_2023-20_28_17,,,F60AFC9954A02F0F5F8516203CF8FF9670609ABCAC298FDD17C44E2EED1016FD,EBD60F510A26EFBD6AB5A09CFA7190D6407C68C35F7025AE54B9F9C6C195C065,false,varashebkanthi@intellicar.in,1740470651573,false
1991,4202,1543,EmoEnergy,eBike_kineticgreen_E luna_500baud rate_2024_EV_AT,P25V9,AIOT,,LAFMV2-4G_EC200UCN-P25V9-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V9_MAY_23_2024_17,,C8405B4E78C296AF75C273DB947B3B54678F492D9418DC505409B443980700C4,6CBDAC3F1E8167AA718DA13440FBD8DBF294126D85252E0DDF7B05932B389D2C,D129B089340C472988F99A877DE71466C73E8C36BADB2572D150E7D2DDCB6FD9,false,varashebkanthi@intellicar.in,1740470651665,false
2001,5293,1152,BS_Devices_Simsterminated,BMS_Stefen_48V_Default_2022_EV_AT,SFF-V2,AIRTEL,,LAFMV2-2G_MC60_SFF-F1V1-JAN_04_2023_12-S,,LAFC_CAN_2G_SFF_DEC_21_2023_15,,5C08EB6381216AA9C054394A269594B0E28F17817A69016AD807CA274E327D8B,BB485BAC865FCD7A65D82BEBAEE40B6311F6E58110C5AA66743AD10BFF375ADD,63621A8FC8F7C854858A1C87924EA70CC197F2CCEE7809CDE8AB9C58220E7E46,false,varashebkanthi@intellicar.in,1740470651755,false
2010,3425,1464,ScooEV_Sigrid,eBike_Lectrix_LX25D_Default_2023_EV_AT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V3_SEP_05_2023_14,,481CD7DE7A9CD987B66AAB922355A971318F1C8C190DFB2C8C064EBA61B1183A,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470651845,false
2020,2208,1149,Livguard,BMS_Inverted_48V_V1_2022_EV_AT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_FW_V2_4_0,,,F40DFDF5C5A89DC5B94527B6FD41E779BD995E8EE6A4E2476C7872F046FE6E46,,false,varashebkanthi@intellicar.in,1740470651935,false
2030,1717,1324,IndusGo,Car_Maruti_Swift_Default_2022_P_MT,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_SFF_SEP_13_2024_14,,0000000000000000000000000000000000000000000000000000000000000000,8283DAD575B63A5621A69387614D4134A24F343743EF130D7B2945EBA1EB27A8,EC36DA3797FBF2948F5A4A45AF88A2E78C68991FA3287B531B3281ADB678CBC2,false,varashebkanthi@intellicar.in,1740470652026,false
2041,4428,1376,IntelliOne,BMS_Livguard_48V_V4_2023_EV_AT,P22V5,AIOT,,LAFMV2-4G_EC200UCN-P22V5-F1V5-FEB_14_2024_16-S-AIOT,,LAFC_CAN_P22V5_FEB_15_2024_15_LIV_CANWKUP,,EE13F4A886D9F4FF7E5C51225A4153607F9448F66F4CB35F2EA18303DDAE8221,5B9B05103FE74F82407122C031EB012DCD6BBECF0F804D03915D5553BE0B122A,B0D2AB98A477DFE3D921E3344C7CD02D16BEC8C921A724443E2814765354D5E3,false,varashebkanthi@intellicar.in,1740470652117,false
2050,4162,1395,dhatri,Car_Maruti_Dzire_Default_2023_D_MT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_FW_V2_4_0_HWV2_TEST_4,,0000000000000000000000000000000000000000000000000000000000000000,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470652213,false
1923,4428,1235,IntelliOne,eRickshaw_MLR Auto_Eltra_Cargo_SEG+Exicom_2023_EV_AT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V1_MAR_21_2024_14_MLR_ODO_HAHB_OS,,3DFA24EDE3BA32D9E0EF515BF148E694CC39468B133A9FD39D01ECD6972F7FAB,314B7DDB47D64A2D9A92CE51D5C4125CEDD9FFCDDFB251CE521E6DDED65BB29F,C9E0D2D8E402CF260A6B422B77DF8BFFE7B2CA698AFAB67027589A8F3BDD51D8,false,varashebkanthi@intellicar.in,1740470651037,false
1933,165,1377,RoyalBrothers,Bike_Honda_activa 125_Default_2022_P_AT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V3_FEB_07_2024_19,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470651130,false
1942,4315,1563,DriveO,Car_Tata_Xpres-T_Ziptron_2024_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CANIO_P25V12_P30V4_NOV_05_2024_15_BLU_TIGOR_KLE_HAHB_OS,,0000000000000000000000000000000000000000000000000000000000000000,6230227D2A690CD79A2D9A7CE1287F733815FF54ECC93850ADA2859B316EF4F7,BA0646E87B1396C84F4A15CDFE58E80168F0752FBDEF272FBC3C3002230BEF46,false,varashebkanthi@intellicar.in,1740470651224,false
1952,4222,1459,Sparrow_Mobility,Car_Maruti_Wagonr_Default_2023_CNG_MT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,70E4D06376A24A461E463ED6793E9E8E4D4EA11C6D4FED0F1284F60C919A1448,8283DAD575B63A5621A69387614D4134A24F343743EF130D7B2945EBA1EB27A8,EC36DA3797FBF2948F5A4A45AF88A2E78C68991FA3287B531B3281ADB678CBC2,false,varashebkanthi@intellicar.in,1740470651321,false
1963,3901,1453,Quantum,eBike_Quantum_Bziness_MCU 500_2023_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,39377C1BA5BEF365FB5D022E4EB816BF26DF989322BB9CBAA3961B5859395987,9D1634409F25463F0F8B67EC60946C4089BA899D59868F2387CC3FD8DE77144D,false,varashebkanthi@intellicar.in,1740470651413,false
1975,3230,1206,Blusmart,Car_Tata_Xpress -T_Electra_2022_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CANIO_P25V7_P30V4_SEP_18_2024_18_BLU_TIGOR_KLE_HAHB_OS,,0000000000000000000000000000000000000000000000000000000000000000,E31B72F12159FA54021CD37F4977B6D395E2027CF3E424F4AF9B334028C56815,9B10DB35F4510A5509955DC9DB5A5047AE88616A8DE2D6CB432E8D35C2E2A86F,false,varashebkanthi@intellicar.in,1740470651506,false
1985,2770,1622,MUPL,BMS_Eastman_EM LFP S 51105 G_JBD CAN 250_2024_EV_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,012A41BD2458D36E8CF2F33232524D27229B265F775CA76FF21285854ADCC19F,6A16FAC7E0307889F715ED53F71A75DD4132C1434C3454EEBC3EC5BCBBA92C18,false,varashebkanthi@intellicar.in,1740470651603,false
1995,2600,1165,JPM,BMS_JPM_60V_Default_2022_EV_AT,P22V6,AIOT,,LAFMV2-4G_EC200UCN-P22V6-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P22V6_MAY_23_2024_17,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,83CF4F4DC1515763D9CB3CB8A3E92E3B16D2063B4496C57C8B2605BBD1BE74E7,CE58E335707C6CAC0E2082B626868CD6AD50B983D813E4A460018ECA95EC7D87,false,varashebkanthi@intellicar.in,1740470651697,false
2005,4825,1186,Belrise_Industries,eBike_Bounce_Infinity_Default_2022_EV_MT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P25V7_FEB_07_2024_19,,0000000000000000000000000000000000000000000000000000000000000000,E7EB1B1E6D98BA318D72E19782B0D5ADAE42A3AC07E2688FA1F1F7D5CB8FF820,070C74C6E8E60E1B3226E985653FAC9407B3E20D257B46E727F18BA8925453AB,false,varashebkanthi@intellicar.in,1740470651789,false
2015,165,1435,RoyalBrothers,Bike_Yamaha_Ray ZR 125_Default_2023_P_AT,P25V7,AIOT,,LAFMV2-4G_EC200UCN-P25V7-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V7_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470651883,false
2025,2938,1573,FAE_Bikes,eBike_Xero_Xero_Default_2024_EV_AT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P25V1_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470651975,false
2035,3128,1250,stefen_electric,BMS_Stefen_48V_4G-250Kbps_2023_EV_AT,V23,AIOT,,LAFMV2-4G_EC200UCN-V23-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_V2_3_SEP_13_2024_14,,5C08EB6381216AA9C054394A269594B0E28F17817A69016AD807CA274E327D8B,6D0A00201627DBC3432C23A6A588E3AC9C1BF57F59EAB3A5E3A6B007DC98F81B,C20BF6BDB3E6A761D157A215A6585F2C148EF15D0C0F5FDC0306F6FD00D6ED6C,false,varashebkanthi@intellicar.in,1740470652068,false
2045,2520,1788,Greendrive,Car_BYD_BYD EMax_Default_2024_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V11-OCT_03_2024_14-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,03C3C92EDE753E90D371303B800C23DC44A7C1A583AEEFA4578DDF87C90B5EB1,495A8F6C72D6EDE3F4CFFA0C274763F36DE765F9941DC5DD3FB9CFA5AB36F55D,false,varashebkanthi@intellicar.in,1740470652161,false
1925,4092,0,micronix,____0__,P22V3,AIOT,,LAFMV2-4G_EC200UCN-P22V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P22V3_FEB_07_2024_19,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,3D65C2920993C2587024FDC78A817671E58801F518090609EF47A67B16F51371,15F1A46751F17156B8D86C8E356524A37906121FA4A5C19C370A9CB9D19E310B,false,varashebkanthi@intellicar.in,1740470651060,false
1935,5293,1454,BS_Devices_Simsterminated,BMS_Stefen_48V_Superpower_Default_2023_EV_AT,SFF-V2,AIRTEL,,LAFMV2-2G_MC60_SFF-F1V1-JAN_04_2023_12-S,,LAFC_CAN_2G_SFF_FEB_07_2024_19,,0000000000000000000000000000000000000000000000000000000000000000,50D4B508AFC45F691D6127BD8519350406CB66106A10F2E31BD0FA4604289E81,44B388B38E4F84443339B75D311CA9EFBA5E47DC625888DE88A9879A1B9B57DE,false,varashebkanthi@intellicar.in,1740470651149,false
1944,4428,1525,IntelliOne,VFD_INVT_GD200A_Bharat_2023_EV_AT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_RS485_P25V1_P30V4_APR_01_2024_12_INVT_19200_8E1,,3D568B81AABB8FA705141F6D0FDFC4A6E9BA9E131F9FC2BC94BAF419D8E998B7,181134315C5B7EB4298D272526897ACA3C943821C73976B430034B87F858B05A,36B47104991B9BCAB4B000EB37B4079CEC187836D9DFDCCA18A635A724048BAF,false,varashebkanthi@intellicar.in,1740470651238,false
1954,165,1249,RoyalBrothers,Bike_TVS_JUPITER_Default_2020_P_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470651326,false
1964,165,1307,RoyalBrothers,Bike_Suzuki_Access_Default_2023_P_AT,P25V6,AIOT,,LAFMV2-4G_EC200UCN-P25V6-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V6_FEB_07_2024_19,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470651414,false
1972,3451,1454,LA5.IC.OPS,BMS_Stefen_48V_Superpower_Default_2023_EV_AT,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_SFF_SEP_13_2024_14,,5C08EB6381216AA9C054394A269594B0E28F17817A69016AD807CA274E327D8B,6D0A00201627DBC3432C23A6A588E3AC9C1BF57F59EAB3A5E3A6B007DC98F81B,C20BF6BDB3E6A761D157A215A6585F2C148EF15D0C0F5FDC0306F6FD00D6ED6C,false,varashebkanthi@intellicar.in,1740470651505,false
1983,2365,0,DeviceManagement,____0__,P25V6,AIRTEL,,LAFMV2-4G_EC200UCN-P25V6-F1V2-JAN_12_2023_15-S-BETA-TATAJIG,,LAFC_CAN_P25V3_NOV_28_2023_19_TATA_TEST,,5AD4370B558559A5B0CDF33D8286A21405C956518F2C93EE10E8BAD59BF28F9B,98CFE384C682B91A5159A6A53E36BFFD574F82BF011188212641DE97D223BA29,6902D3B97C7371CC0AB50734CBFB7ABBAAABF053F39D28FA77A8F5A28E775242,false,varashebkanthi@intellicar.in,1740470651593,false
1993,3128,1454,stefen_electric,BMS_Stefen_48V_Superpower_Default_2023_EV_AT,P22V3,AIRTEL,,LAFM_4G_P22V3_AUG_30_2023_14_S,,LAFC_CAN_P22V3_SEP_13_2024_14,,5C08EB6381216AA9C054394A269594B0E28F17817A69016AD807CA274E327D8B,BB485BAC865FCD7A65D82BEBAEE40B6311F6E58110C5AA66743AD10BFF375ADD,63621A8FC8F7C854858A1C87924EA70CC197F2CCEE7809CDE8AB9C58220E7E46,false,varashebkanthi@intellicar.in,1740470651682,false
2003,2818,1320,MBSI_PVT_LTD,Bike_Yamaha_Fz_Default_2023_P_MT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_FW_V2_4_0_HWV2_TEST_4,,0000000000000000000000000000000000000000000000000000000000000000,09AB9C1460D7E4BEE28B36A7F036DD35FDFA3D59C3E87A1EF7CFB2FDC634B623,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470651770,false
2013,3333,1688,Arigs,Minitruck_Mahindra_Supro_Default_2024_EV_MT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_2G_SFF_MAY_23_2024_17,,,7D5A4235874898BA0AEE302026262B88277DABA5E810D910725AF0584F3C155C,E40E85CE6BCB2DA55EF569421A7A86B4E88546629BFFBA4D7DCEF34F8B66F3DB,false,varashebkanthi@intellicar.in,1740470651858,false
2022,2541,1454,Upgrid_Mobility,BMS_Stefen_48V_Superpower_Default_2023_EV_AT,P22V3,AIOT,,LAFMV2-4G_EC200UCN-P22V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P22V3_OCT_11_2024_15_INTELLIBAT,,5C08EB6381216AA9C054394A269594B0E28F17817A69016AD807CA274E327D8B,970976BF4155A6F478E25C0AE1BED4D0ABFE591300F24FB06C854A018BDEAE62,D3351DCED34F1686C12CE487AF1B8889C707322FAF9E3680C565AEF2D72357DD,false,varashebkanthi@intellicar.in,1740470651946,false
2032,3015,119,MBSI_LA5,Bike_Royal Enfield_Himalayan_Default_2017_P_MT,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_FW_V2_2_2-Dec_22_2022-19_39_07,,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470652035,false
2042,3128,1454,stefen_electric,BMS_Stefen_48V-Superpower_Default_2023_EV_AT,V23,AIRTEL,,LAFM_4G_V2_3_AUG_21_2023_18_S,,LAFC_CAN_4G_V2_3_OCT_05_2023_14,,5C08EB6381216AA9C054394A269594B0E28F17817A69016AD807CA274E327D8B,BB485BAC865FCD7A65D82BEBAEE40B6311F6E58110C5AA66743AD10BFF375ADD,63621A8FC8F7C854858A1C87924EA70CC197F2CCEE7809CDE8AB9C58220E7E46,false,varashebkanthi@intellicar.in,1740470652125,false
2052,2818,1677,MBSI_PVT_LTD,Bike_Royal Enfield_Scram 411_Default_2024_P_MT,P25V6,AIOT,,LAFMV2-4G_EC200UCN-P25V6-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V6_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,83E369DE976BB93117B3EB32535631BE678650EB3408040E3DC0B3B0FDA09491,13CCDFEE96BE597057F382CDBAF0184F5BE2ACC66E45E3A35405B2B0EE17F7E8,false,varashebkanthi@intellicar.in,1740470652214,false
1930,2938,1146,FAE_Bikes,eBike_Jitendra_FAE Bikes_Default_2021_EV_MT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P25V1_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470651094,false
1941,2541,1149,Upgrid_Mobility,BMS_Inverted_48V_V1_2022_EV_AT,P25V1,AIOT,,LAFMV2-4G_EC200UCN-P25V1-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V1_MAY_23_2024_17,,0000000000000000000000000000000000000000000000000000000000000000,6BF292AEE88F19358C95B9E21E97F8976BBFDC1FE59487A20F365ECDD9340A32,618B29A0EE05E2AB9DBB36CFF49AD8258DAE5FE8A3140142E5F8E216E8002AE7,false,varashebkanthi@intellicar.in,1740470651190,false
1950,3060,1649,BikeBazaar,eBike_Quantum_Bziness_EV_2024_EV_AT,P25V3,AIOT,,LAFMV2-4G_EC200UCN-P25V3-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V3_FEB_07_2024_19,,0000000000000000000000000000000000000000000000000000000000000000,9F13516DE401219471AA7878512E91CE104FD81C43625B821CE329B3ABD684B7,CD3844916825A8A5070BE892746DA7F9BCC6062BB3747AF04C940D4B0E858D07,false,varashebkanthi@intellicar.in,1740470651283,false
1960,2208,1376,Livguard,BMS_Livguard_48V_V4_2023_EV_AT,SFF-V1,AIRTEL,,LAF_SFF_V2_0_15_11_2022_05_P,,LAFC_CAN_SFF_SEP_13_2024_14,,,0000000000000000000000000000000000000000000000000000000000000000,,false,varashebkanthi@intellicar.in,1740470651378,false
1970,2541,1381,Upgrid_Mobility,BMS_Inverted_51.6V_Inverted_JBD_2023_EV_AT,P25V9,AIOT,,LAFMV2-4G_EC200UCN-P25V9-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V9_SEP_13_2024_14,,1F431229EEAF00882BE0DEC08596B2D395239C6E52720C17335EF379CDDF5DF6,0599873C8872C2443827F2DC9CB77CFCEB572AFE2D0E599ED7944D47DC6A98EA,D67404FE32E502A4B23B03F818C77346CEADDFEE833CEABD87F7E6AC9528DAC3,false,varashebkanthi@intellicar.in,1740470651471,false
1979,2938,1298,FAE_Bikes,eBike_Jitendra_JET_Default_2023_EV_AT,P25V6,AIRTEL,,LAFM_4G_P25V6_SEPT_12_2023_10_S,,LAFC_CAN_P25V6_OCT_05_2023_14,,0000000000000000000000000000000000000000000000000000000000000000,83E369DE976BB93117B3EB32535631BE678650EB3408040E3DC0B3B0FDA09491,13CCDFEE96BE597057F382CDBAF0184F5BE2ACC66E45E3A35405B2B0EE17F7E8,false,varashebkanthi@intellicar.in,1740470651566,false
1989,3230,1206,Blusmart,Car_Tata_Xpress -T_Electra_2022_EV_AT,P25V9,AIOT,,LAFMV2-4G_EC200UCN-P25V9-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CANIO_P25V9_P30V6_NOV_22_2024_17_BLU_TIGOR_KLE_HAHB_OS,,0000000000000000000000000000000000000000000000000000000000000000,E31B72F12159FA54021CD37F4977B6D395E2027CF3E424F4AF9B334028C56815,9B10DB35F4510A5509955DC9DB5A5047AE88616A8DE2D6CB432E8D35C2E2A86F,false,varashebkanthi@intellicar.in,1740470651660,false
2000,3120,1378,Inverted_energy,BMS_Inverted_48V_Inverted_JBD_2023_EV_AT,P22V5,AIOT,,LAFMV2-4G_EC200UCN-P22V5-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P22V5_SEP_13_2024_14,,C0949A5EAC9373902C95E9188A4510FCFCFFF7817F21B951A34BB5974B37A2A8,A595720B72D997EB32EE6B41A4F5E1CD0DDC8C142ED6426B77A84E4D8C0CB283,ED4453B59B9B0BAE6B7F38BE9538C453362C705412CE7CAFD8E8E0084100CA6E,false,varashebkanthi@intellicar.in,1740470651754,false
2012,6583,1513,YC_Electric,E-Cargo_Zen_ZEN MICROPOD_Default_2024_EV_AT,P25V12,AIOT,,LAFMV2-4G_EC200UCN-P25V12-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_P25V12_OCT_03_2024_12,,0000000000000000000000000000000000000000000000000000000000000000,8E7348D6FCC755295409C4D5781634CF6B069BED0FB55FA80A53FD4DBF63DF52,47F1431913E34C3402244A49B77C974567A7251049B85B0308B5A0ED2C40F4C3,false,varashebkanthi@intellicar.in,1740470651855,false
2023,3128,1454,stefen_electric,BMS_Stefen_48V-Superpower_Default_2023_EV_AT,P22V5,AIOT,,LAFMV2-4G_EC200UCN-P22V5-F1V6-MAR_06_2024_16-IP-AIOT,,LAFC_CAN_P22V5_FEB_07_2024_19,,5C08EB6381216AA9C054394A269594B0E28F17817A69016AD807CA274E327D8B,BB485BAC865FCD7A65D82BEBAEE40B6311F6E58110C5AA66743AD10BFF375ADD,63621A8FC8F7C854858A1C87924EA70CC197F2CCEE7809CDE8AB9C58220E7E46,false,varashebkanthi@intellicar.in,1740470651950,false
2033,2818,1677,MBSI_PVT_LTD,Bike_Royal Enfield_Scram 411_Default_2024_P_MT,SFF-V2,AIOT,,LAFMV2-2G_MC60-SFF-F1V12-NOV_28_2024_18-DNS-AIOT,,LAFC_CAN_FW_V2_4_0-Jun_13_2023-20_28_17,,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000,F00F869DFD2A5DE385D4F9AC47E52501173A8AA59C9E4EF55A7DE41ACDF6248C,false,varashebkanthi@intellicar.in,1740470652045,false
